@RELATION golfdata.csv

@ATTRIBUTE name	{HarrisonFrazar,DavisLoveIII,FrankLickliter,BrinyBaird,JerryKelly,JohnRiegger,StephenAmes,CraigBarlow,PaulAzinger,RetiefGoosen,JohnHuston,VijaySingh,OmarUresti,AaronBaddeley,CraigBowden,BrendenPappas,JesperParnevik,BoVanPelt,MichaelAllen,LukeDonald,JoeDurant,CarlosFranco,ShaunMicheel,CoreyPavin,ChrisRiley,StephenAllan,CameronBeckman,RobertGamez,CharlesHowellIII,JonathanByrd,BenCrane,MarkHensby,TimHerron,PatPerez,D.J.Brigman,BartBryant,FredFunk,BrianGay,DuffyWaldorf,TommyArmourIII,PatBates,JasonDufner,BrentGeiberger,JohnMaginnes,ShigekiMaruyama,KevinNa,OlinBrowne,RussCochran,PeterJacobsen,TedPurdy,HidetoTanihara,TjaartvanderWalt,DannyBriggs,JonathanKaye,KenichiKuboya,RodPampling,AndreStolz,BobBurns,KenDuke,DavidIshii,TomLehman,ScottSimpson,ArjunAtwal,WoodyAustin,JasonBohn,ToddFischer,LucasGlover,RichardS.Johnson,BobbyKalinowski,BradLardon,JoeOgilvie,RyanPalmer,JohnSenden,HidemichiTanaka,JeffBrehaut,HeathSlocum,LorenRoberts,TomCarter,JeffMaggert,StuartAppleby,ChadCampbell,JimFuryk,CraigPerks,KennyPerry,BrettQuigley,GrantWaite,GeneSauers,DarrenClarke,MichelleWie,DavidMorlandIV,BoydSummerhays,DeanWilson,DanielChopra,RichBarcelo,BenCurtis,JohnCook,ScottHoch,TomPernice_Jr,EstebanToledo,TrippIsenhour,BrianKortan,RogerTambellini,DavidBranshaw,KrisCox,ZachJohnson,RonCastillo_Jr,SteveFlesch,DavidPeoples,SpikeMcRoy,GregMeyer,VaughnTaylor,ChrisCouch,NotahBegayIII,ChrisSmith,CraigStadler,TimPetrovic,HunterMahan,DanOlsen,AdamScott,RolandThatcher,SkipKendall,MattKuchar,JeffSluman,BlaineMcCallister,WesShort,BrianBateman,PatrickSheehan,J.P.Hayes,KevinHayashi,TetsujiHiratsuka,ToddHamilton,HirofumiMiyase,YusakuMiyazato,JohnMorse,KevinMuncrief,ScottHend,CarlPettersson,JonathanOta,MyungJunPark,GuyBoros,TomByrum,DaveEichelberger,PhilMickelson,JayHaas,BernhardLanger,KentJones,J.L.Lewis,KirkTriplett,RoccoMediate,MarkOMeara,GeoffOgilvy,ScottVerplank,DannyEllis,JustinLeonard,JohnDaly,LeeJanzen,StephenLeaney,RobertDamron,BobEstes,StevePate,MikeWeir,BillyAndrade,PaulStankowski,MarcoDawson,FredrikJacobson,StewartCink,NealLancaster,ScottMcCarron,SteveElkington,DonnieHammond,KevinSutherland,MarkCalcavecchia,MathiasGronberg,Per-UlrikJohansson,J.J.Henry,SteveLowery,GlenHnatiuk,IanLeggatt,PatrickMoore,JayWilliamson,DanForsman,JayDelsing,KeithFergus,MattGogel,MarkBrooks,DudleyHart,BillyMayfair,BrandtJobe,RichBeem,GlenDay,ChrisDiMarco,SteveStricker,HalSutton,JoeySindelar,DavidGossett,CliffKresge,GeoffreyDean,EdFiori,MichaelBeard,MarkHayes,SergioGarcia,RobertAllenby,RickyBarnes,AlexCejka,BobTway,JimCarter,ArronOberholser,JohnRollins,K.J.Choi,FredCouples,TimClark,RorySabbatini,PaulCasey,NiclasFasth,HankKuehne,StevenTate,BillGlasson,DonYrene,GusCable,TonyRohlik,BrettUpper,PhillipPrice,WillieWood,JayDonBlake,GregChalmers,DavidEdwards,SteveFriesen,MarkWilson,JoelKribel,DavidSutherland,KevinStadler,DennisPaulson,TrevorDodds,DeanePappas,CaseyMartin,ScottGutschewski,AaronBarber,StanUtley,JasonGore,MikeHulbert,LarryMize,BryceMolder,JohnE.Morgan,TagRidings,NickWatney,BrianWatts,BradFaxon,JoseMariaOlazabal,TommyTolles,KrisMoe,MikeSpringer,MichaelClarkII,MarkWiebe,PaulMcGinley,JimMcGovern,RobinFreeman,MikeGrob,ToddBarranger,RobertHamilton,D.A.Points,KevinStreelman,BrianHenninger,MikeStandly,KeithClearwater,JohnEllis,KellyGibson,MikeHeinen,DavidLebeck,JinPark,DickyPride,DaveStockton_Jr,KenGreen,ShawnKelly,GeorgeBurns,GarrettWillis,RogerMaltbie,RickLeibovich,ThomasBjorn,TigerWoods,KeiichiroFukabori,LeeWestwood,ChrisHeinz,RonSkayhan,DavidSchnider,PaulHoltby,TimParun,MikeLavery,J.B.Sneve,DavidOh,JustinRose,DavidToms,PeterLonard,AngelCabrera,DavidBerganio_Jr,EduardoRomero,NickPrice,ScottHeyn,FultonAllem,DaisukeMaruyama,DavidFrost,DannyEdwards,DonPooley,TedTryba,JohnDouma,SeanMurphy,ChrisNallen,ScottHarrington,CarlPaulson,BenoitBeisser,CraigParry,JoseCoceres,ErikCompton,SvenStruver,BobFord,SteveBurns,AlanMorin,TatsuakiNakamura,DeanProwse,BobHeintz,ToddGleaton,AndyMorse,RamonBescansa,LeeRinker,LenMattiace,JohnBungert,TrevorImmelman,TomWatson,NickFaldo,ErnieEls,PatrickDamron,NickFlanagan,IanPoulter,DeanA.Wilson,ArnoldPalmer,PadraigHarrington,ColinMontgomerie,GregNorman,PaulLawrie,BrianDavis,FranklinLangham,KevinDurkin,TimWeinhart,NickCassini,DavidNoll,CraigStevens,BrianDixon,CaseyWittenberg,SandyLyle,BrandtSnedeker,MichaelCampbell,BenCrenshaw,RaymondFloyd,Lian-WeiZhang,JackNicklaus,NathanSmith,IanWoosnam,ToshiIzawa,GaryWolstenholme,FuzzyZoeller,GaryPlayer,CharlesCoody,TommyAaron,CurtisStrange,JeffreyLankford,D.J.Trahan,GeorgeBryan,MikeHarmon,BrianHarman,EdwardLoar,PhilBlackmar,JimmyWalker,VictorSchwamkrug,DavidLundstrom,BrianSmith,TyArmstrong,LonnyAlexander,KenKelley,JasonLaing,JamesH.McLean,AndrewMcLardy,BrentSchwarzrock,PatrickPrince,DavidChurch,MichaelPearson,TimThelen,BryantMacKellar,DerekSanders,KellyMitchum,JerryHaas,CharlesWarren,ScottPiercy,AndyCrain,JasonHartwick,JCAnderson,BradElder,JamieElliott,CameronDoan,MichaelHenderson,DanPohl,RodCurl,MichaelBradley,DougBarron,JoelEdwards,VanceVeazey,JimGallagher_Jr,GregKraft,RickFehr,DavidHowser,BrianWilson,ZebPatten,BobbyCochran,BrettPaquet,MattLoving,LorenPersonett,TimTims,DarrenFichardt,ThongchaiJaidee,BradAdamonis,MiguelAngelJimenez,DarrellKestner,CarlAlexander,CraigThomas,HeathWassem,RobertDeruntz,SpencerLevin,DavidRoesch,BillHaas,GeoffreySisk,TomKite,JoakimHaeggman,ChezReavie,JustinHicks,BubbaWatson,RobertGarrigus,BrendanJones,BrockMackenzie,ParkerMcLachlin,EricAxley,AndrewTschudin,CamiloVillegas,JohnElliott,ThomasLevet,ScottWeatherly,CharletonDechert,PeteJordan,DavidFaught,GabrielHjertstedt,JohnConnelly,JeffGove,JimmyGreen,LeifOlsen,PaytonOsborn,StephenSokol,JohnsonWagner,SteveGotsche,CaseyBourque,OscarAlvarez,JoeyMaxon,DavidDuval,DavidCarr,CharleyHoffman,TomScherrer,MattHendrix,BrandonKnaub,RickyTouma,DelPonchock,JimSchouller_Jr,GeorgeBradford,MikeSmall,JoeAffrunti,ChrisBotsford,DerekLamely,BrettMelton,RoyBiancalana,DannyMulhearn,HiroyukiFujita,JohnBermel,JamieRogers,BradleyHeaven,ChrisWinkel,KevinHaefner,JohnShawver,WayneLevi,DavidOgrin,TimConley,JimBenepe,BradBryant,MikeSullivan,DaveRummells,MikeSposa,PhilTataurangi,BillBritton,NolanHenke,AkioSadakata,JohnAdams,BradFabel,KennyKnox,WilliamLinkIV,LarryRinker,DanHalldorson,MacOGrady,SamRandolph,GaryHallberg,DennisColligan,MikeDonald,DavidBranham,KevinSavage,BobLohr,NickGilliam,NathanFritz,JerrySmith,JimSchuman,MarioTiziani,CharlieBrown,JonTurcott,AndyBarrett,SeanPacetti,MiguelRivera,MattSeppanen,JeffRoth,RyanWelborn,MikeAustin,SteveVecellio,BobAckerman,Jean-FrancoisRemesy,NickOHern,ChipSullivan,DavidHowell,S.K.Ho,ShingoKatayama,ScottDrummond,JeffCoston,RaphaelJacquelin,HaleIrwin,QuinnGriffing,RicardoGonzalez,ZaneZwemke,TimFleming,AlanSchulte,GraemeMcDowell,FrankBensel,SteveSchneiter,CaryHungate,BruceSmith,BobSowards,MikeNorthern,RonPhilo_Jr,DavidTentis,RobertThompson,MikeBaker_Jr,MikeSchuchart,SeanEnglish,MarkEvenson,BrettRumford,BarryLane,PeterSenior,PierreFulke,TimWilkinson,MattWeibring,BradleyHughes,JyotiRandhawa,EliZackheim,KevinGiancola,TomGleeton,UlyGrisette,FrankGraziosa,BobMucha,MarcelSiem,JasonCaron,JamieNeher,FrankVana,JefferyW.Martin,JimRutledge,DirkAyers,BradSutterfield,ScottDunlap,MarcGirouard,ClintJensen,RichardScott,StephenWoodard,JonMills,SteveScott,RichardZokol,DerekGillespie,RobMcMillan,DavidHearn,MarcBourgeois,CraigDoell,DavidMathis,JamesLepp,DarrenWallace,AdamMeyer,BrandelChamblee,JJWall,SeanFarren,JohnAber,RettCrowder,PaulGoydos,EdFryatt,MarcoRuiz,RyanMoore,ChrisStroud,BradHauer,JayOverton}
@ATTRIBUTE strokes	real
@ATTRIBUTE tournament	real

@DATA
OmarUresti,73.5,18
BrianWatts,73.5,18
PatBates,74,18
JohnHuston,74.5,18
TrippIsenhour,74.5,18
PatrickMoore,74.5,18
DannyBriggs,74.5,18
GrantWaite,75,18
FultonAllem,75,18
MarkBrooks,75,18
DavidMorlandIV,77,18
SteveFlesch,67.25,19
ChadCampbell,67.5,19
StephenAmes,67.75,19
CraigPerks,68.25,19
RobertGamez,68.5,19
BoVanPelt,68.5,19
TimPetrovic,68.5,19
SkipKendall,68.5,19
MarkBrooks,68.75,19
JohnSenden,68.75,19
JeffMaggert,68.75,19
KennyPerry,69,19
LorenRoberts,69,19
BrianBateman,69.25,19
TomByrum,69.25,19
StewartCink,69.25,19
TimClark,69.25,19
BrianGay,69.25,19
KirkTriplett,69.25,19
JoeOgilvie,69.25,19
JesperParnevik,69.25,19
ChrisRiley,69.25,19
LeeJanzen,69.25,19
ZachJohnson,69.25,19
JustinLeonard,69.25,19
FredFunk,69.5,19
J.L.Lewis,69.75,19
PeterLonard,69.75,19
StephenLeaney,69.75,19
BobTway,69.75,19
GlenDay,70,19
DennisPaulson,70,19
CoreyPavin,70,19
RorySabbatini,70,19
JoeDurant,70.25,19
SergioGarcia,70.25,19
ScottVerplank,70.25,19
DavisLoveIII,70.25,19
PhilMickelson,70.25,19
BrettQuigley,70.25,19
JoeySindelar,70.5,19
HalSutton,70.5,19
DudleyHart,70.5,19
ChrisDiMarco,70.75,19
ToddHamilton,70.75,19
FrankLickliter,70.75,19
RodPampling,70.75,19
TommyArmourIII,70.75,19
DavidToms,70.75,19
BrinyBaird,71,19
BradFaxon,71,19
KentJones,71,19
AaronBaddeley,71,19
SteveElkington,71.25,19
MattGogel,71.25,19
MathiasGronberg,71.25,19
RobertAllenby,71.25,19
RoccoMediate,71.25,19
CarlPettersson,71.25,19
NealLancaster,71.25,19
MikeWeir,71.5,19
ScottHend,71.5,19
LukeDonald,71.75,19
PatrickSheehan,71.75,19
HunterMahan,71.75,19
GeoffOgilvy,71.75,19
TimHerron,71.75,19
SteveLowery,72,19
DanPohl,72,19
JeffSluman,72,19
LenMattiace,72.25,19
BrendenPappas,72.25,19
MarkCalcavecchia,72.5,19
BobEstes,72.75,19
FultonAllem,72,19
StuartAppleby,72,19
WoodyAustin,72,19
PatBates,72,19
D.J.Brigman,72,19
OlinBrowne,72,19
DanForsman,72,19
J.J.Henry,72,19
HeathSlocum,72,19
TrippIsenhour,72,19
BobBurns,72.5,19
DannyEllis,72.5,19
HarrisonFrazar,72.5,19
TedPurdy,72.5,19
JohnRollins,72.5,19
JohnHuston,72.5,19
JonathanKaye,72.5,19
ShigekiMaruyama,72.5,19
BillyMayfair,73,19
RyanPalmer,73,19
JonathanByrd,73,19
BrentGeiberger,73,19
DuffyWaldorf,73.5,19
KeithClearwater,74,19
LucasGlover,74,19
EstebanToledo,74.5,19
JayWilliamson,74.5,19
HankKuehne,74.5,19
CraigBowden,75,19
DavidFrost,75,19
MarkHensby,75.5,19
DeanWilson,75.5,19
NotahBegayIII,76.5,19
BillGlasson,77,19
RodCurl,80,19
DavidToms,67,20
BobEstes,68.5,20
TimHerron,68.75,20
SteveLowery,68.75,20
StewartCink,69,20
BrianGay,69,20
FredrikJacobson,69,20
VaughnTaylor,69,20
CraigBowden,69.25,20
CharlesHowellIII,69.25,20
HirofumiMiyase,69.25,20
PaulStankowski,69.25,20
MichaelAllen,69.5,20
MichaelBradley,69.5,20
BrianKortan,69.5,20
JoelKribel,69.5,20
DennisPaulson,69.5,20
StephenAllan,69.75,20
KrisCox,69.75,20
TomPernice_Jr,69.75,20
LorenRoberts,69.75,20
JohnSenden,69.75,20
HankKuehne,70,20
JoeOgilvie,70,20
TedPurdy,70,20
BillyAndrade,70.25,20
DannyBriggs,70.25,20
FredFunk,70.25,20
MattKuchar,70.25,20
HunterMahan,70.25,20
DavidPeoples,70.25,20
PatrickSheehan,70.25,20
DougBarron,70.5,20
RichBeem,70.5,20
NotahBegayIII,70.5,20
MichaelClarkII,70.5,20
BenCrane,70.5,20
JoelEdwards,70.5,20
BrentGeiberger,70.5,20
MikeGrob,70.5,20
J.P.Hayes,70.5,20
CameronBeckman,70.75,20
JohnDaly,70.75,20
RobertDamron,70.75,20
RobertGamez,70.75,20
MattGogel,70.75,20
BartBryant,71,20
KenDuke,71,20
JimMcGovern,71,20
BrettQuigley,71,20
GeneSauers,71,20
TjaartvanderWalt,71,20
Lian-WeiZhang,71,20
BrianBateman,71.25,20
JayDelsing,71.25,20
J.J.Henry,71.25,20
BryceMolder,71.25,20
KirkTriplett,71.25,20
TomLehman,71.5,20
DavidEdwards,71.75,20
BrendenPappas,71.75,20
StanUtley,71.75,20
JoseCoceres,72,20
ScottHend,72,20
TrippIsenhour,72,20
VanceVeazey,72.25,20
GregChalmers,72.5,20
PatPerez,72.5,20
TomCarter,72.75,20
RichBarcelo,73,20
ChrisSmith,73,20
BrandtSnedeker,73.5,20
MikeSpringer,73.5,20
DeanePappas,74.5,20
JimGallagher_Jr,72,20
MathiasGronberg,72,20
StevePate,72,20
GlenDay,72,20
JasonDufner,72,20
DavidFrost,72.5,20
KellyGibson,72.5,20
KenGreen,72.5,20
GregKraft,72.5,20
LenMattiace,72.5,20
BillyMayfair,72.5,20
CarlPaulson,72.5,20
JohnRiegger,72.5,20
RickFehr,72.5,20
ToddFischer,72.5,20
RobinFreeman,72.5,20
MikeHeinen,72.5,20
EstebanToledo,72.5,20
PaulAzinger,72.5,20
JasonBohn,72.5,20
JeffBrehaut,72.5,20
BobBurns,72.5,20
JimCarter,72.5,20
KevinSutherland,73,20
RichardS.Johnson,73,20
BlaineMcCallister,73,20
GeoffOgilvy,73,20
TrevorDodds,73,20
MarkBrooks,73,20
DanielChopra,73,20
DavidSutherland,73.5,20
BillGlasson,73.5,20
DavidGossett,73.5,20
JohnMaginnes,73.5,20
JohnE.Morgan,73.5,20
JoeDurant,73.5,20
DonnieHammond,73.5,20
TommyTolles,73.5,20
MarkWilson,73.5,20
GuyBoros,73.5,20
HeathSlocum,74,20
RolandThatcher,74,20
KeiichiroFukabori,74,20
CliffKresge,74,20
SpikeMcRoy,74,20
ChrisCouch,74,20
DavidHowser,74,20
MikeHulbert,74,20
JayWilliamson,74,20
ArjunAtwal,74,20
AaronBarber,74,20
RogerTambellini,74.5,20
BradLardon,74.5,20
MarkHensby,74.5,20
GrantWaite,74.5,20
GarrettWillis,74.5,20
AndreStolz,75,20
ShaunMicheel,75,20
DavidMorlandIV,75,20
CraigParry,75,20
DickyPride,75,20
DannyEllis,75,20
BrianHenninger,75,20
TedTryba,75,20
DavidBranshaw,75,20
LucasGlover,75.5,20
BrianWilson,75.5,20
JayDonBlake,75.5,20
ZebPatten,76,20
WillieWood,76,20
TimPetrovic,77,20
KevinMuncrief,77.5,20
BobbyCochran,77.5,20
MikeStandly,78,20
PatBates,78.5,20
BrettPaquet,79,20
MattLoving,79.5,20
LorenPersonett,80.5,20
TimTims,88,20
ErnieEls,67.5,21
FredCouples,68.5,21
TigerWoods,69,21
JustinRose,69.25,21
K.J.Choi,69.5,21
StephenAmes,69.75,21
KennyPerry,69.75,21
BenCurtis,70.5,21
RetiefGoosen,70.5,21
JayHaas,70.5,21
JohnDaly,70.75,21
StephenLeaney,70.75,21
J.L.Lewis,70.75,21
PeterLonard,70.75,21
RorySabbatini,70.75,21
JerryKelly,71,21
DavisLoveIII,71,21
TomPernice_Jr,71,21
JohnCook,71.25,21
BradFaxon,71.25,21
TimHerron,71.25,21
ScottMcCarron,71.25,21
HarrisonFrazar,71.5,21
ChadCampbell,71.75,21
ChrisDiMarco,71.75,21
DanForsman,71.75,21
SergioGarcia,71.75,21
ZachJohnson,71.75,21
TomLehman,71.75,21
GeoffOgilvy,71.75,21
TedPurdy,71.75,21
VijaySingh,71.75,21
RobertAllenby,72,21
SteveFlesch,72,21
ToddHamilton,72,21
LeeJanzen,72,21
JeffSluman,72,21
KevinSutherland,72,21
HidemichiTanaka,72,21
RichBeem,72.25,21
StewartCink,72.25,21
TimClark,72.25,21
PadraigHarrington,72.25,21
TimPetrovic,72.25,21
JohnRollins,72.25,21
MarkHensby,72.5,21
TrevorImmelman,72.5,21
ShigekiMaruyama,72.5,21
LenMattiace,72.5,21
JesperParnevik,72.5,21
BrinyBaird,72.75,21
NiclasFasth,72.75,21
JeffMaggert,72.75,21
NickPrice,72.75,21
TommyArmourIII,73,21
KeiichiroFukabori,73,21
SkipKendall,73,21
RoccoMediate,73,21
ArronOberholser,73,21
BrendenPappas,73,21
HunterMahan,73.25,21
MarkCalcavecchia,73.5,21
BillyAndrade,73.75,21
StuartAppleby,73.75,21
JackNicklaus,73.75,21
WoodyAustin,74.25,21
PaulAzinger,74.25,21
CraigParry,74.25,21
AaronBaddeley,74.5,21
ShaunMicheel,74.5,21
FrankLickliter,74.75,21
CoreyPavin,74.75,21
ThomasBjorn,75,21
DarrenFichardt,75,21
HirofumiMiyase,75.75,21
CharlesHowellIII,74.5,21
HankKuehne,74.5,21
JoeySindelar,74.5,21
BrandtSnedeker,74.5,21
LukeDonald,75,21
FredFunk,75,21
RobertGamez,75,21
ThongchaiJaidee,75,21
JonathanKaye,75,21
JustinLeonard,75,21
RodPampling,75,21
CraigPerks,75,21
AlexCejka,75.5,21
MathiasGronberg,75.5,21
JoeOgilvie,75.5,21
HeathSlocum,75.5,21
BoVanPelt,75.5,21
NickFlanagan,76,21
KirkTriplett,76,21
BenCrane,76.5,21
MarkOMeara,76.5,21
ArjunAtwal,76.5,21
BobTway,76.5,21
Lian-WeiZhang,77,21
JonathanByrd,78,21
DuffyWaldorf,78,21
SergioGarcia,68,22
PadraigHarrington,68,22
RorySabbatini,68,22
VijaySingh,68.5,22
TomByrum,68.5,22
FredCouples,68.5,22
LukeDonald,68.75,22
FredrikJacobson,69,22
CameronBeckman,69.25,22
TimClark,69.25,22
KennyPerry,69.25,22
ChrisDiMarco,69.25,22
BoVanPelt,69.25,22
RobertAllenby,69.5,22
ScottHend,69.5,22
J.J.Henry,69.75,22
PhilMickelson,69.75,22
JoeOgilvie,69.75,22
CraigParry,69.75,22
BrettQuigley,69.75,22
LorenRoberts,69.75,22
ErnieEls,69.75,22
StuartAppleby,70,22
KrisCox,70,22
ZachJohnson,70,22
DennisPaulson,70,22
BradFaxon,70,22
ScottVerplank,70.25,22
BrianGay,70.25,22
DavisLoveIII,70.25,22
TimPetrovic,70.25,22
KevinSutherland,70.5,22
BartBryant,70.5,22
DudleyHart,70.5,22
JerryKelly,70.5,22
NealLancaster,70.5,22
SteveLowery,70.5,22
TedPurdy,70.5,22
AdamScott,70.5,22
DanForsman,70.5,22
JoeySindelar,70.5,22
PatBates,70.75,22
D.J.Brigman,70.75,22
DanielChopra,70.75,22
GlenDay,70.75,22
SkipKendall,70.75,22
PeterLonard,70.75,22
RoccoMediate,70.75,22
DavidMorlandIV,70.75,22
PatPerez,70.75,22
TomPernice_Jr,70.75,22
JohnSenden,70.75,22
StephenLeaney,71,22
OmarUresti,71,22
BobTway,71.25,22
CraigBowden,71.25,22
DavidFrost,71.25,22
JohnRollins,71.25,22
ToddFischer,71.25,22
TjaartvanderWalt,71.5,22
ArjunAtwal,71.5,22
JoseCoceres,71.5,22
RobertDamron,71.5,22
CarlosFranco,71.5,22
DannyEllis,71.5,22
RichardS.Johnson,71.75,22
NiclasFasth,71.75,22
EstebanToledo,71.75,22
JonathanByrd,72,22
AlexCejka,72,22
BillyAndrade,72.25,22
NotahBegayIII,72.25,22
JasonBohn,72.25,22
ChrisSmith,72.25,22
BillyMayfair,72.5,22
BradAdamonis,72.75,22
TomCarter,72.75,22
MiguelAngelJimenez,72.75,22
JoelEdwards,72.75,22
JonathanKaye,73,22
GrantWaite,73,22
PatrickSheehan,73.5,22
SpikeMcRoy,71,22
DanOlsen,71,22
DeanePappas,71,22
JesperParnevik,71,22
ChrisRiley,71,22
VaughnTaylor,71,22
MikeWeir,71,22
RussCochran,71,22
FredFunk,71,22
DavidBranshaw,71,22
ChadCampbell,71,22
LeeJanzen,71,22
TomLehman,71,22
ArronOberholser,71.5,22
CoreyPavin,71.5,22
PaulStankowski,71.5,22
RogerTambellini,71.5,22
DarrenClarke,71.5,22
JasonDufner,71.5,22
KenDuke,71.5,22
JayHaas,71.5,22
ToddHamilton,71.5,22
J.P.Hayes,71.5,22
OlinBrowne,71.5,22
KentJones,71.5,22
CliffKresge,71.5,22
ShigekiMaruyama,71.5,22
PatrickMoore,72,22
TommyTolles,72,22
JayDelsing,72,22
MichaelAllen,72,22
StephenAmes,72,22
JimCarter,72,22
MattKuchar,72,22
LenMattiace,72,22
KevinNa,72.5,22
RyanPalmer,72.5,22
CraigPerks,72.5,22
BrandtSnedeker,72.5,22
DavidToms,72.5,22
MathiasGronberg,72.5,22
J.L.Lewis,72.5,22
BrendenPappas,73,22
StevePate,73,22
StewartCink,73,22
CraigBarlow,73,22
JeffBrehaut,73,22
BobBurns,73,22
JeffMaggert,73,22
CarlPettersson,73.5,22
JohnRiegger,73.5,22
BrinyBaird,73.5,22
DannyBriggs,73.5,22
DarrellKestner,73.5,22
BlaineMcCallister,74,22
LucasGlover,74,22
CarlAlexander,74,22
RichBarcelo,74,22
MarkBrooks,74,22
JayWilliamson,75,22
JohnMaginnes,75,22
StephenAllan,75.5,22
ThomasBjorn,75.5,22
CraigThomas,76,22
WoodyAustin,76,22
HirofumiMiyase,76.5,22
KeithClearwater,76.5,22
HeathWassem,78,22
DavidGossett,78.5,22
FultonAllem,80,22
RobertDeruntz,81.5,22
RetiefGoosen,69,23
PhilMickelson,69.5,23
JeffMaggert,70.25,23
ShigekiMaruyama,71,23
MikeWeir,71,23
FredFunk,71.25,23
RobertAllenby,71.5,23
SteveFlesch,71.5,23
StephenAmes,71.75,23
ChrisDiMarco,71.75,23
ErnieEls,71.75,23
JayHaas,71.75,23
SpencerLevin,72,23
TimClark,72,23
TimHerron,72,23
AngelCabrera,72.25,23
SkipKendall,72.5,23
CoreyPavin,72.5,23
TigerWoods,72.5,23
MarkCalcavecchia,72.75,23
SergioGarcia,72.75,23
DavidToms,72.75,23
KirkTriplett,72.75,23
LeeJanzen,73,23
DanielChopra,73,23
TimPetrovic,73,23
NickPrice,73,23
ShaunMicheel,73.25,23
VijaySingh,73.25,23
BenCurtis,73.5,23
PeterLonard,73.75,23
K.J.Choi,73.75,23
PadraigHarrington,73.75,23
DavidRoesch,73.75,23
BoVanPelt,73.75,23
CharlesHowellIII,74,23
HidemichiTanaka,74,23
LeeWestwood,74,23
CaseyWittenberg,74,23
JerryKelly,74.25,23
StephenLeaney,74.25,23
BillHaas,74.25,23
SpikeMcRoy,74.25,23
JoeOgilvie,74.25,23
PatPerez,74.25,23
GeoffreySisk,74.25,23
ScottVerplank,74.25,23
ZachJohnson,74.5,23
KrisCox,74.5,23
JimFuryk,74.5,23
ChrisRiley,74.5,23
JohnRollins,74.5,23
DudleyHart,74.75,23
ScottHoch,74.75,23
TrevorImmelman,75,23
TomCarter,75,23
TomKite,75.5,23
JoakimHaeggman,75.5,23
PhillipPrice,75.5,23
AlexCejka,75.75,23
CraigParry,75.75,23
CliffKresge,76,23
ChezReavie,76,23
J.J.Henry,76.5,23
KevinStadler,76.75,23
BillyMayfair,77.5,23
JustinHicks,73,23
MiguelAngelJimenez,73,23
JonathanKaye,73,23
JustinLeonard,73,23
RichBeem,73,23
TomByrum,73,23
ChadCampbell,73,23
MichaelCampbell,73,23
IanPoulter,73,23
EduardoRomero,73,23
RorySabbatini,73,23
JohnSenden,73,23
BobTway,73,23
OmarUresti,73,23
DuffyWaldorf,73,23
BrianDavis,73,23
BobEstes,73,23
BradFaxon,73,23
DanForsman,73,23
J.P.Hayes,73,23
TrippIsenhour,73.5,23
BrinyBaird,73.5,23
CraigBowden,73.5,23
PaulCasey,73.5,23
DanOlsen,73.5,23
KevinSutherland,73.5,23
BubbaWatson,73.5,23
DarrenClarke,73.5,23
ToshiIzawa,74,23
BradLardon,74,23
J.L.Lewis,74,23
ThomasBjorn,74,23
DennisPaulson,74,23
TomPernice_Jr,74,23
JoeySindelar,74,23
ChrisSmith,74,23
SteveStricker,74,23
JohnDouma,74,23
RobertGarrigus,74,23
BrianGay,74,23
BrendanJones,74.5,23
BrockMackenzie,74.5,23
ParkerMcLachlin,74.5,23
StephenAllan,74.5,23
StuartAppleby,74.5,23
EricAxley,74.5,23
NathanSmith,74.5,23
AndrewTschudin,74.5,23
CamiloVillegas,74.5,23
StewartCink,74.5,23
JohnElliott,74.5,23
ThomasLevet,75,23
DavidMorlandIV,75,23
AdamScott,75,23
ScottWeatherly,75,23
CharletonDechert,75,23
RaymondFloyd,75,23
PeteJordan,75.5,23
DavisLoveIII,75.5,23
AaronBaddeley,75.5,23
KennyPerry,75.5,23
NickFaldo,75.5,23
DavidFaught,75.5,23
MattGogel,75.5,23
ToddHamilton,75.5,23
GabrielHjertstedt,76,23
FredrikJacobson,76,23
MarkBrooks,76,23
JonathanByrd,76,23
RogerTambellini,76,23
JohnConnelly,76,23
FredCouples,76,23
JeffGove,76,23
JimmyGreen,76,23
PaulLawrie,76.5,23
LeifOlsen,76.5,23
PaytonOsborn,76.5,23
CarlPaulson,76.5,23
ScottHend,76.5,23
StephenSokol,77,23
JohnsonWagner,77,23
NickFlanagan,77,23
SteveGotsche,77,23
JustinRose,77.5,23
CaseyBourque,78.5,23
OscarAlvarez,79,23
JoeyMaxon,80,23
DavidDuval,82.5,23
DavidCarr,83,23
AdamScott,65.75,24
CharlesHowellIII,66.75,24
RorySabbatini,67.25,24
TimHerron,68,24
ArronOberholser,68,24
BoVanPelt,68,24
OlinBrowne,68.25,24
AlexCejka,68.25,24
FrankLickliter,68.5,24
AaronBarber,68.5,24
HarrisonFrazar,68.75,24
TomLehman,68.75,24
RyanPalmer,68.75,24
JeffSluman,68.75,24
DuffyWaldorf,68.75,24
TomPernice_Jr,69,24
RichBarcelo,69,24
GuyBoros,69.25,24
J.J.Henry,69.25,24
KevinNa,69.25,24
BartBryant,69.5,24
BenCrane,69.5,24
JoeDurant,69.5,24
DannyEllis,69.5,24
ScottHend,69.5,24
DavidMorlandIV,69.5,24
VaughnTaylor,69.5,24
BillyAndrade,69.5,24
MattGogel,69.75,24
HidemichiTanaka,69.75,24
MichaelAllen,69.75,24
CraigBarlow,69.75,24
NotahBegayIII,70,24
